"","Accession","Hamming","Miyata","Hamming_stop0","Miyata_stop0","Hamming_norm","Miyata_norm","Hamming_stop0_norm","Miyata_stop0_norm"
"392","GU644767","7.04666666666667","15.4073777777778","6.63333333333333","11.2740444444444","7.00888888888889","15.0941351851852","6.6312962962963","11.3182092592593"
"393","GU644768","7.04222222222222","15.4115333333333","6.63111111111111","11.3004222222222","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"394","GU644769","7.04","15.3771555555556","6.63111111111111","11.2882666666667","7.00740740740741","15.0835685185185","6.63240740740741","11.3335685185185"
"395","GU644770","7.03777777777778","15.3812444444444","6.63111111111111","11.3145777777778","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"396","GU644771","7.03777777777778","15.3939333333333","6.62888888888889","11.3050444444444","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"397","GU644772","7.04","15.3929777777778","6.63333333333333","11.3263111111111","7.00074074074074","15.0990518518519","6.62518518518518","11.3434962962963"
"398","GU644773","7.04666666666667","15.4058888888889","6.63333333333333","11.2725555555556","7.01185185185185","15.0915648148148","6.63537037037037","11.32675"
"399","GU644774","7.04222222222222","15.4115333333333","6.63111111111111","11.3004222222222","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"400","GU644775","7.04666666666667","15.3858222222222","6.63777777777778","11.2969333333333","7.00592592592593","15.0771351851852","6.63092592592593","11.3271351851852"
"401","GU644776","7.04222222222222","15.4120444444444","6.63111111111111","11.3009333333333","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"402","GU644777","7.04222222222222","15.4115333333333","6.63111111111111","11.3004222222222","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"403","GU644778","7.04222222222222","15.3949111111111","6.63333333333333","11.3060222222222","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"404","GU644779","7.04222222222222","15.4281555555556","6.62888888888889","11.2948222222222","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"405","GU644780","7.04222222222222","15.4117333333333","6.63111111111111","11.3006222222222","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"406","GU644781","7.04","15.4201333333333","6.62888888888889","11.3090222222222","7.00666666666667","15.1167240740741","6.62944444444444","11.3445018518518"
"407","GU644782","7.03777777777778","15.4088666666667","6.62666666666667","11.2977555555556","7.00518518518518","15.1254240740741","6.62574074074074","11.3309796296296"
"408","GU644783","7.03777777777778","15.4088666666667","6.62666666666667","11.2977555555556","7.00518518518518","15.1254240740741","6.62574074074074","11.3309796296296"
"409","GU644784","7.04666666666667","15.4341555555556","6.63333333333333","11.3008222222222","7.00666666666667","15.1239666666667","6.62666666666667","11.3239666666667"
"410","GU644785","7.04444444444444","15.4304666666667","6.63111111111111","11.2971333333333","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"411","GU644786","7.03777777777778","15.4077777777778","6.62666666666667","11.2966666666667","7.00518518518518","15.1254240740741","6.62574074074074","11.3309796296296"
"412","GU644787","7.03777777777778","15.3995555555556","6.62444444444444","11.2662222222222","7.00740740740741","15.0836981481481","6.63092592592593","11.3188833333333"
"413","GU644788","7.04222222222222","15.3924","6.63111111111111","11.2812888888889","7.01185185185185","15.1066981481481","6.63314814814815","11.3196611111111"
"414","JQ685905","7.03777777777778","15.3937333333333","6.62888888888889","11.3048444444444","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"415","AY352488","7.00444444444444","15.4023111111111","6.59555555555556","11.3134222222222","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"416","AY352501","7.00444444444444","15.3619777777778","6.6","11.3175333333333","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"417","KX954123","7.00444444444444","15.4011333333333","6.59555555555556","11.3122444444444","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"418","LT598537","7.00444444444444","15.3815333333333","6.59777777777778","11.3148666666667","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"419","LT598538","7.00222222222222","15.3484222222222","6.59777777777778","11.3039777777778","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"420","LT598539","7.00222222222222","15.3498888888889","6.59777777777778","11.3054444444444","6.99333333333333","15.1374259259259","6.60907407407407","11.2948333333333"
"421","LT598540","7.00222222222222","15.3481555555556","6.59777777777778","11.3037111111111","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"422","LT598541","7.00222222222222","15.3505333333333","6.59777777777778","11.3060888888889","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"423","LT598542","7.00222222222222","15.3481555555556","6.59777777777778","11.3037111111111","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"424","LT598543","7.00666666666667","15.4086444444444","6.59555555555556","11.2975333333333","7.00074074074074","15.1428518518518","6.61611111111111","11.2965555555556"
"425","LT909550","7.00444444444444","15.4023111111111","6.59555555555556","11.3134222222222","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"426","MN384717","7","15.3745777777778","6.59555555555556","11.3301333333333","6.9962962962963","15.1437944444444","6.61314814814815","11.312312962963"
"427","AY352487","7.00444444444444","15.3978","6.59555555555556","11.3089111111111","6.9962962962963","15.1319777777778","6.61314814814815","11.3004962962963"
"428","EF611828","7.00888888888889","15.4401333333333","6.59555555555556","11.3068","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"429","EF611830","7.00444444444444","15.3914888888889","6.59777777777778","11.3248222222222","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"430","EF611851","7.00222222222222","15.3589777777778","6.59555555555556","11.2923111111111","6.9962962962963","15.1348555555556","6.61314814814815","11.3033740740741"
"431","L20675","7.00444444444444","15.3665555555556","6.6","11.3221111111111","6.99481481481482","15.102762962963","6.615","11.3046148148148"
"432","gannoruwa_outgroup","7.04","15.2452888888889","6.64666666666667","11.3119555555556","7.01925925925926","15.0371018518519","6.64685185185185","11.3130277777778"
